study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,5,NA,NA,NA,NA,mixed,kcal/day,136.18012999324628,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,6,NA,NA,NA,NA,mixed,kcal/day,265.2426749030965,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,6,NA,NA,NA,NA,mixed,kcal/day,271.00859537683414,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,9,NA,NA,NA,NA,mixed,kcal/day,106.34267539816574,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,527.8526666338734,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,9,NA,NA,NA,NA,mixed,kcal/day,2113.105569973575,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,5048.678073760459,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,1330.8170915108774,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,2430.1273071383903,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,3045.7588969824646,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,10,NA,NA,NA,NA,mixed,kcal/day,3283.8578813286695,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,14,NA,NA,NA,NA,mixed,kcal/day,2620.099942278641,NA,NA,NA,NA
Crittenden_2013,Crittenden_2013_Fig_2,Crittenden_2013_Fig_2_NA,0.46153846153846156,14,NA,NA,NA,NA,mixed,kcal/day,6605.770899836405,NA,NA,NA,NA
